,0,1
540,2007-10-17 00:00:00,1.9244718454167642
541,2007-11-16 00:00:00,1.8067482363490017
542,2007-12-17 00:00:00,2.020824795478963
543,2008-01-17 00:00:00,0.40106729052581347
544,2008-02-16 00:00:00,-1.4508382477538513
545,2008-03-17 00:00:00,0.18545541754021191
546,2008-04-16 00:00:00,-2.0641071055363174
547,2008-05-17 00:00:00,1.054284116540247
548,2008-06-16 00:00:00,-0.5065566219953881
549,2008-07-17 00:00:00,0.46774378374923337
550,2008-08-17 00:00:00,2.9928965918281594
551,2008-09-16 00:00:00,1.0507261976021347
552,2008-10-17 00:00:00,0.8915212494047425
553,2008-11-16 00:00:00,0.6022416866882045
554,2008-12-17 00:00:00,0.7169616764679576
555,2009-01-17 00:00:00,0.45236145261603444
556,2009-02-15 00:00:00,-2.5165094547006954
557,2009-03-17 00:00:00,-1.8666067726910178
558,2009-04-16 00:00:00,-1.9373001876135014
559,2009-05-17 00:00:00,-1.8700766301315457
560,2009-06-16 00:00:00,-1.4638706165531066
561,2009-07-17 00:00:00,-0.8661960516271328
562,2009-08-17 00:00:00,-2.6423581461462433
563,2009-09-16 00:00:00,-0.21137380702496672
564,2009-10-17 00:00:00,0.44699735886297476
565,2009-11-16 00:00:00,1.1402822691273977
566,2009-12-17 00:00:00,-0.4255451015690018
567,2010-01-17 00:00:00,-0.8728597967417437
568,2010-02-15 00:00:00,-1.2392992759203458
569,2010-03-17 00:00:00,-1.4282918498101327
570,2010-04-16 00:00:00,-1.7930994259142683
571,2010-05-17 00:00:00,-0.21736026566869643
572,2010-06-16 00:00:00,-0.6259943620301704
573,2010-07-17 00:00:00,0.11620397045928839
574,2010-08-17 00:00:00,1.442029014177626
575,2010-09-16 00:00:00,3.299112466899586
576,2010-10-17 00:00:00,2.897171720710307
577,2010-11-16 00:00:00,2.019989090465417
578,2010-12-15 00:00:00,0.23009998888842131
579,2011-02-19 00:00:00,-0.6280504719398363
